;Scopy version,b3d077f6
;Exported on,Saturday April 12/04/2025
;Device,M2K
;Nr of samples,2000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
1551,1.26926e+06,-7.18972,27.4242
1552,1.27513e+06,-7.14937,27.9021
1553,1.28101e+06,-7.10586,27.1327
1554,1.28693e+06,-7.073,27.1815
1555,1.29287e+06,-6.92213,26.9148
1556,1.29884e+06,-6.86682,26.8761
1557,1.30484e+06,-6.87433,25.9685
1558,1.31087e+06,-6.77904,26.2177
1559,1.31692e+06,-6.64897,25.2669
1560,1.323e+06,-6.70279,25.209
1561,1.32911e+06,-6.63011,25.4231
1562,1.33525e+06,-6.56356,25.2628
1563,1.34142e+06,-6.55774,24.7155
1564,1.34761e+06,-6.54112,24.1578
1565,1.35384e+06,-6.46651,24.4886
1566,1.36009e+06,-6.40928,23.8613
1567,1.36637e+06,-6.36812,23.671
1568,1.37268e+06,-6.33436,23.788
1569,1.37902e+06,-6.29682,23.0808
1570,1.38539e+06,-6.21952,22.834
1571,1.39178e+06,-6.21402,22.795
1572,1.39821e+06,-6.17347,22.1661
1573,1.40467e+06,-6.18646,21.8292
1574,1.41116e+06,-6.09195,21.8792
1575,1.41767e+06,-6.08225,21.3121
1576,1.42422e+06,-6.10231,21.0333
1577,1.4308e+06,-6.07143,21.083
1578,1.4374e+06,-5.97193,20.6143
1579,1.44404e+06,-5.95626,19.727
1580,1.45071e+06,-5.91285,20.3805
1581,1.45741e+06,-5.8694,19.7626
1582,1.46414e+06,-5.91131,19.3966
1583,1.4709e+06,-5.77876,19.5169
1584,1.47769e+06,-5.80051,18.7844
1585,1.48452e+06,-5.71912,18.9568
1586,1.49137e+06,-5.6883,18.219
1587,1.49826e+06,-5.65021,18.2169
1588,1.50518e+06,-5.64033,18.1524
1589,1.51213e+06,-5.62422,17.3907
1590,1.51912e+06,-5.54947,17.3134
1591,1.52613e+06,-5.52477,16.9102
1592,1.53318e+06,-5.45553,16.6489
1593,1.54026e+06,-5.4363,16.5533
1594,1.54737e+06,-5.41307,15.8132
1595,1.55452e+06,-5.31299,15.8605
1596,1.5617e+06,-5.32297,15.4381
1597,1.56891e+06,-5.27212,15.1539
1598,1.57615e+06,-5.22219,15.0648
1599,1.58343e+06,-5.14117,14.3388
1600,1.59075e+06,-5.14804,14.3576
1601,1.59809e+06,-5.09828,13.7518
1602,1.60547e+06,-5.06035,13.6854
1603,1.61289e+06,-5.01737,13.0575
1604,1.62033e+06,-4.95952,12.8394
1605,1.62782e+06,-4.94761,12.6619
1606,1.63534e+06,-4.90942,12.2689
1607,1.64289e+06,-4.93777,11.4088
1608,1.65047e+06,-4.85288,11.3181
1609,1.6581e+06,-4.79776,10.6395
1610,1.66575e+06,-4.77163,10.8844
1611,1.67345e+06,-4.77816,10.5593
1612,1.68117e+06,-4.82037,9.96902
1613,1.68894e+06,-4.69821,10.1245
1614,1.69674e+06,-4.76487,9.24616
1615,1.70457e+06,-4.61884,8.9427
1616,1.71245e+06,-4.61168,9.0986
1617,1.72035e+06,-4.61552,8.58385
1618,1.7283e+06,-4.53506,8.18684
1619,1.73628e+06,-4.58761,7.87298
1620,1.7443e+06,-4.58205,7.15522
1621,1.75235e+06,-4.53989,7.25145
1622,1.76045e+06,-4.53547,7.11413
1623,1.76858e+06,-4.50986,6.56097
1624,1.77674e+06,-4.52124,6.41469
1625,1.78495e+06,-4.48272,6.10344
1626,1.79319e+06,-4.50794,5.45146
1627,1.80147e+06,-4.44876,5.42515
1628,1.80979e+06,-4.4634,5.46558
1629,1.81815e+06,-4.43427,4.80612
1630,1.82655e+06,-4.39925,4.42835
1631,1.83498e+06,-4.39292,4.84299
1632,1.84346e+06,-4.40627,3.71659
1633,1.85197e+06,-4.32698,3.55612
1634,1.86052e+06,-4.39727,3.14806
1635,1.86911e+06,-4.37799,3.17792
1636,1.87775e+06,-4.37966,3.15421
1637,1.88642e+06,-4.38314,2.59077
1638,1.89513e+06,-4.38972,2.04342
1639,1.90388e+06,-4.36042,2.0801
1640,1.91267e+06,-4.40709,1.65499
1641,1.92151e+06,-4.35889,1.59274
1642,1.93038e+06,-4.40686,1.32523
1643,1.93929e+06,-4.35002,0.954455
1644,1.94825e+06,-4.41982,0.664062
1645,1.95725e+06,-4.345,0.27657
1646,1.96629e+06,-4.31413,-0.280148
1647,1.97537e+06,-4.35206,0.0673793
1648,1.98449e+06,-4.26501,-0.394653
1649,1.99365e+06,-4.36348,-0.539846
1650,2.00286e+06,-4.36084,-1.33981
1651,2.01211e+06,-4.29328,-1.14556
1652,2.0214e+06,-4.3183,-0.775739
1653,2.03074e+06,-4.37546,-1.51698
1654,2.04012e+06,-4.32728,-1.89549
1655,2.04954e+06,-4.34978,-2.41033
1656,2.059e+06,-4.33381,-2.47928
1657,2.06851e+06,-4.39867,-2.39579
1658,2.07806e+06,-4.35632,-2.94188
1659,2.08766e+06,-4.33025,-3.48276
1660,2.0973e+06,-4.39194,-3.29891
1661,2.10699e+06,-4.33675,-4.34518
1662,2.11672e+06,-4.2927,-4.02808
1663,2.12649e+06,-4.36367,-4.0273
1664,2.13631e+06,-4.34164,-4.61394
1665,2.14618e+06,-4.33198,-4.69013
1666,2.15609e+06,-4.31072,-4.1772
1667,2.16605e+06,-4.32961,-4.97491
1668,2.17605e+06,-4.31676,-6.02106
1669,2.1861e+06,-4.38785,-5.76543
1670,2.19619e+06,-4.37671,-5.8364
1671,2.20634e+06,-4.43543,-6.30481
1672,2.21653e+06,-4.33268,-6.04356
1673,2.22676e+06,-4.40787,-7.03537
1674,2.23705e+06,-4.35386,-6.39855
1675,2.24738e+06,-4.30494,-7.62301
1676,2.25776e+06,-4.32033,-7.59684
1677,2.26818e+06,-4.39304,-7.20761
1678,2.27866e+06,-4.41569,-7.99705
1679,2.28918e+06,-4.43189,-7.94226
1680,2.29975e+06,-4.31036,-8.69702
1681,2.31037e+06,-4.31119,-8.00293
1682,2.32104e+06,-4.36353,-8.56554
1683,2.33176e+06,-4.405,-9.17201
1684,2.34253e+06,-4.44592,-9.03418
1685,2.35335e+06,-4.42196,-8.21405
1686,2.36421e+06,-4.40902,-9.66957
1687,2.37513e+06,-4.41732,-9.41832
1688,2.3861e+06,-4.34289,-10.3148
1689,2.39712e+06,-4.37871,-10.4667
1690,2.40819e+06,-4.42992,-10.2592
1691,2.41931e+06,-4.36801,-10.8686
1692,2.43048e+06,-4.47049,-10.94
1693,2.44171e+06,-4.32049,-11.4228
1694,2.45298e+06,-4.52866,-10.9449
1695,2.46431e+06,-4.45351,-11.4967
1696,2.47569e+06,-4.57388,-11.1658
1697,2.48713e+06,-4.41869,-12.0598
1698,2.49861e+06,-4.47095,-12.2507
1699,2.51015e+06,-4.60261,-12.5634
1700,2.52174e+06,-4.47629,-12.744
1701,2.53339e+06,-4.66056,-13.164
1702,2.54509e+06,-4.49371,-13.3391
1703,2.55684e+06,-4.45664,-13.0439
1704,2.56865e+06,-4.58671,-12.3807
1705,2.58051e+06,-4.41892,-13.3455
1706,2.59243e+06,-4.50732,-13.9563
1707,2.6044e+06,-4.49644,-14.6231
1708,2.61643e+06,-4.48356,-14.5332
1709,2.62851e+06,-4.54414,-14.4597
1710,2.64065e+06,-4.43795,-13.9869
1711,2.65284e+06,-4.51891,-14.3631
1712,2.6651e+06,-4.55735,-15.1717
1713,2.6774e+06,-4.44225,-14.9426
1714,2.68977e+06,-4.61347,-15.893
1715,2.70219e+06,-4.58303,-15.6943
1716,2.71467e+06,-4.73964,-16.0289
1717,2.72721e+06,-4.5726,-15.7845
1718,2.7398e+06,-4.42737,-16.8198
1719,2.75245e+06,-4.61668,-17.1571
1720,2.76516e+06,-4.60754,-16.3508
1721,2.77793e+06,-4.80451,-16.0405
1722,2.79076e+06,-4.49519,-17.0664
1723,2.80365e+06,-4.68011,-17.7778
1724,2.8166e+06,-4.6528,-17.7674
1725,2.82961e+06,-4.74401,-16.9079
1726,2.84267e+06,-4.74783,-17.9624
1727,2.8558e+06,-4.67327,-18.4029
1728,2.86899e+06,-4.53699,-18.8196
1729,2.88224e+06,-4.67412,-19.0413
1730,2.89555e+06,-4.6848,-18.9749
1731,2.90892e+06,-4.6597,-17.9798
1732,2.92235e+06,-4.73956,-19.7615
1733,2.93585e+06,-4.76082,-19.5466
1734,2.94941e+06,-4.6937,-20.3841
1735,2.96303e+06,-4.6913,-20.3634
1736,2.97671e+06,-4.73387,-20.0129
1737,2.99046e+06,-4.89133,-21.4276
1738,3.00427e+06,-4.6906,-19.8167
1739,3.01814e+06,-4.78736,-20.3329
1740,3.03208e+06,-4.74218,-19.2834
1741,3.04608e+06,-4.64194,-21.0102
1742,3.06015e+06,-4.89683,-20.8642
1743,3.07428e+06,-4.81914,-21.59
1744,3.08848e+06,-4.82626,-22.4227
1745,3.10274e+06,-4.80304,-22.3971
1746,3.11707e+06,-4.83051,-22.3542
1747,3.13147e+06,-4.64875,-22.3854
1748,3.14593e+06,-5.05488,-22.257
1749,3.16046e+06,-4.83178,-22.8416
1750,3.17505e+06,-4.68475,-23.5138
1751,3.18971e+06,-5.11257,-23.868
1752,3.20445e+06,-4.958,-23.9291
1753,3.21924e+06,-4.94943,-23.7007
1754,3.23411e+06,-4.75835,-24.1383
1755,3.24905e+06,-4.96821,-24.6701
1756,3.26405e+06,-5.01735,-24.5166
1757,3.27912e+06,-4.72985,-23.5605
1758,3.29427e+06,-5.05965,-25.5108
1759,3.30948e+06,-5.06459,-23.8404
1760,3.32476e+06,-5.08433,-24.87
1761,3.34012e+06,-4.96037,-25.914
1762,3.35554e+06,-5.18869,-24.158
1763,3.37104e+06,-5.14035,-24.859
1764,3.38661e+06,-5.06725,-25.6761
1765,3.40225e+06,-4.89639,-26.1229
1766,3.41796e+06,-5.07943,-26.3879
1767,3.43374e+06,-5.21246,-25.9598
1768,3.4496e+06,-4.95265,-24.5929
1769,3.46553e+06,-5.31306,-27.7101
1770,3.48154e+06,-5.13998,-25.6456
1771,3.49761e+06,-5.1883,-26.3855
1772,3.51377e+06,-5.12325,-27.8738
1773,3.52999e+06,-5.38979,-26.1022
1774,3.5463e+06,-5.19542,-27.7114
1775,3.56267e+06,-5.19,-27.601
1776,3.57913e+06,-5.19145,-28.558
1777,3.59565e+06,-5.33856,-29.0157
1778,3.61226e+06,-5.31217,-28.7404
1779,3.62894e+06,-5.28967,-28.0708
1780,3.6457e+06,-5.61599,-29.4144
1781,3.66254e+06,-5.27809,-29.2095
1782,3.67945e+06,-5.35759,-29.4281
1783,3.69644e+06,-5.34732,-28.6495
1784,3.71351e+06,-5.32729,-29.7934
1785,3.73066e+06,-5.35259,-29.7011
1786,3.74789e+06,-5.39584,-30.0165
1787,3.7652e+06,-5.42258,-29.5259
1788,3.78259e+06,-5.84294,-29.3913
1789,3.80006e+06,-5.28833,-29.9555
1790,3.8176e+06,-5.54483,-30.4433
1791,3.83523e+06,-5.58661,-29.7378
1792,3.85295e+06,-5.34527,-30.9573
1793,3.87074e+06,-5.70944,-31.539
1794,3.88861e+06,-5.43027,-30.3688
1795,3.90657e+06,-5.61065,-30.3666
1796,3.92461e+06,-5.28235,-28.7216
1797,3.94274e+06,-5.74445,-28.4946
1798,3.96095e+06,-5.75189,-29.0472
1799,3.97924e+06,-5.62697,-30.8775
1800,3.99761e+06,-5.72759,-30.4987
1801,4.01608e+06,-5.74103,-31.0267
1802,4.03462e+06,-5.77278,-30.8937
1803,4.05325e+06,-5.7867,-29.6522
1804,4.07197e+06,-6.21043,-27.3722
1805,4.09078e+06,-6.57704,-25.3437
1806,4.10967e+06,-6.1053,-25.6893
1807,4.12865e+06,-6.26989,-26.2312
1808,4.14771e+06,-6.19879,-27.8467
1809,4.16687e+06,-6.45333,-29.831
1810,4.18611e+06,-6.73959,-28.3493
1811,4.20544e+06,-6.32717,-29.2092
1812,4.22487e+06,-6.26487,-28.4047
1813,4.24438e+06,-6.45496,-28.7176
1814,4.26398e+06,-6.23481,-30.9806
1815,4.28367e+06,-6.78743,-29.1568
1816,4.30345e+06,-6.18801,-28.4559
1817,4.32333e+06,-6.36107,-29.8763
1818,4.34329e+06,-6.47301,-29.7281
1819,4.36335e+06,-6.23668,-30.0018
1820,4.3835e+06,-6.30116,-29.1391
1821,4.40374e+06,-6.66705,-30.6285
1822,4.42408e+06,-6.53418,-30.3366
1823,4.44451e+06,-6.24398,-29.1591
1824,4.46504e+06,-6.19908,-31.6823
1825,4.48566e+06,-6.61754,-31.7033
1826,4.50637e+06,-6.66306,-31.9531
1827,4.52718e+06,-6.55943,-30.2335
1828,4.54809e+06,-6.28211,-33.0812
1829,4.56909e+06,-6.59672,-31.4345
1830,4.59019e+06,-6.59151,-32.907
1831,4.61139e+06,-6.72646,-30.1467
1832,4.63269e+06,-6.60183,-31.781
1833,4.65408e+06,-6.69383,-34.8044
1834,4.67557e+06,-6.8348,-29.2365
1835,4.69717e+06,-7.07991,-32.6377
1836,4.71886e+06,-6.74793,-30.4643
1837,4.74065e+06,-6.66723,-32.5052
1838,4.76254e+06,-7.21812,-29.7838
1839,4.78454e+06,-6.54487,-34.5357
1840,4.80663e+06,-7.0964,-30.3888
1841,4.82883e+06,-6.73204,-31.0849
1842,4.85113e+06,-6.84967,-32.1428
1843,4.87353e+06,-6.87623,-33.2998
1844,4.89604e+06,-6.8857,-33.7701
1845,4.91865e+06,-6.66143,-33.3153
1846,4.94136e+06,-7.21934,-35.1713
1847,4.96418e+06,-6.91354,-32.707
1848,4.98711e+06,-6.96912,-34.2154
1849,5.01014e+06,-7.47808,-33.4446
1850,5.03328e+06,-6.9616,-34.8938
1851,5.05652e+06,-7.16135,-35.6822
1852,5.07987e+06,-7.33431,-34.5534
1853,5.10333e+06,-7.00177,-34.1969
1854,5.1269e+06,-7.10425,-34.8719
1855,5.15058e+06,-7.0726,-32.5583
1856,5.17436e+06,-7.3163,-36.5989
1857,5.19826e+06,-7.29599,-36.5907
1858,5.22227e+06,-7.04652,-36.1118
1859,5.24638e+06,-7.274,-35.8418
1860,5.27061e+06,-6.74238,-34.15
1861,5.29495e+06,-7.71685,-36.5666
1862,5.3194e+06,-7.21734,-37.1216
1863,5.34397e+06,-7.23137,-36.4186
1864,5.36865e+06,-7.09373,-35.9615
1865,5.39344e+06,-7.37394,-36.3284
1866,5.41835e+06,-7.32707,-39.8983
1867,5.44337e+06,-7.26677,-37.7125
1868,5.46851e+06,-7.29936,-37.5716
1869,5.49376e+06,-7.21201,-35.664
1870,5.51913e+06,-7.36793,-37.3466
1871,5.54462e+06,-7.35904,-37.2397
1872,5.57023e+06,-7.12189,-36.4163
1873,5.59595e+06,-7.41151,-38.9898
1874,5.62179e+06,-7.36122,-34.8327
1875,5.64776e+06,-7.3281,-39.0255
1876,5.67384e+06,-7.45344,-38.296
1877,5.70004e+06,-7.47756,-38.2841
1878,5.72636e+06,-8.00979,-38.5803
1879,5.75281e+06,-7.92318,-35.8747
1880,5.77938e+06,-7.71638,-35.8084
1881,5.80607e+06,-7.96115,-37.4497
1882,5.83288e+06,-7.48122,-39.5093
1883,5.85982e+06,-7.72314,-39.6293
1884,5.88688e+06,-7.98316,-40.7549
1885,5.91406e+06,-8.16806,-39.4221
1886,5.94137e+06,-7.41701,-37.7018
1887,5.96881e+06,-7.34372,-38.6568
1888,5.99638e+06,-7.6895,-40.0881
1889,6.02407e+06,-7.89202,-40.7837
1890,6.05189e+06,-7.75908,-40.0706
1891,6.07984e+06,-7.63745,-36.6017
1892,6.10791e+06,-7.59298,-37.5596
1893,6.13612e+06,-7.82935,-42.0335
1894,6.16446e+06,-7.83642,-41.7694
1895,6.19293e+06,-7.72617,-40.9443
1896,6.22153e+06,-7.86789,-41.2953
1897,6.25026e+06,-7.46439,-38.6581
1898,6.27912e+06,-8.48277,-42.7718
1899,6.30812e+06,-8.03932,-43.3639
1900,6.33725e+06,-7.73013,-41.5434
1901,6.36652e+06,-8.04549,-42.907
1902,6.39592e+06,-7.95598,-42.3409
1903,6.42546e+06,-8.08031,-40.6446
1904,6.45513e+06,-7.72869,-43.2078
1905,6.48494e+06,-7.91507,-45.214
1906,6.51489e+06,-8.43173,-38.6658
1907,6.54497e+06,-7.91583,-43.9392
1908,6.5752e+06,-8.57359,-40.6825
1909,6.60556e+06,-8.30837,-43.6049
1910,6.63607e+06,-8.35591,-42.9819
1911,6.66672e+06,-8.50599,-39.6216
1912,6.6975e+06,-8.43496,-39.0956
1913,6.72843e+06,-8.0667,-44.3253
1914,6.75951e+06,-7.9819,-40.4902
1915,6.79072e+06,-8.14414,-39.9208
1916,6.82208e+06,-8.26479,-43.534
1917,6.85359e+06,-8.31964,-43.8999
1918,6.88524e+06,-8.3348,-43.282
1919,6.91703e+06,-8.12761,-40.3925
1920,6.94898e+06,-8.06947,-40.0832
1921,6.98107e+06,-8.84949,-40.3551
1922,7.01331e+06,-8.75888,-40.1685
1923,7.0457e+06,-8.32202,-45.0955
1924,7.07823e+06,-8.44812,-44.5279
1925,7.11092e+06,-8.50999,-44.1204
1926,7.14376e+06,-8.11174,-47.1316
1927,7.17675e+06,-8.2088,-46.0145
1928,7.2099e+06,-8.05054,-44.2522
1929,7.24319e+06,-8.41233,-46.0056
1930,7.27664e+06,-8.54589,-46.0993
1931,7.31025e+06,-8.59224,-45.6447
1932,7.34401e+06,-8.61538,-45.4193
1933,7.37792e+06,-8.65004,-43.8738
1934,7.41199e+06,-8.32588,-42.2678
1935,7.44622e+06,-9.186,-41.7395
1936,7.48061e+06,-8.82694,-48.889
1937,7.51516e+06,-8.3708,-44.6444
1938,7.54986e+06,-9.46386,-45.6269
1939,7.58473e+06,-8.62775,-46.5109
1940,7.61975e+06,-9.22017,-45.9512
1941,7.65494e+06,-9.0824,-44.4625
1942,7.69029e+06,-8.9117,-45.3334
1943,7.72581e+06,-8.82923,-49.8745
1944,7.76149e+06,-8.31951,-45.7467
1945,7.79733e+06,-9.24133,-48.884
1946,7.83334e+06,-8.64929,-43.0716
1947,7.86952e+06,-8.968,-48.2924
1948,7.90586e+06,-8.93504,-46.865
1949,7.94237e+06,-9.04559,-44.1369
1950,7.97905e+06,-9.2102,-46.1294
1951,8.01589e+06,-8.57477,-49.1764
1952,8.05291e+06,-9.67713,-43.7622
1953,8.0901e+06,-8.83387,-49.1038
1954,8.12746e+06,-9.11658,-50.0653
1955,8.165e+06,-8.75385,-46.5341
1956,8.2027e+06,-9.11454,-48.5693
1957,8.24058e+06,-9.21036,-48.2537
1958,8.27864e+06,-9.20812,-47.1893
1959,8.31687e+06,-9.2737,-46.6621
1960,8.35528e+06,-8.63084,-47.8208
1961,8.39387e+06,-8.67495,-47.7261
1962,8.43263e+06,-9.73482,-42.8696
1963,8.47157e+06,-8.86331,-47.4495
1964,8.51069e+06,-9.99272,-44.3132
1965,8.55e+06,-9.48477,-50.0985
1966,8.58948e+06,-9.54291,-49.5325
1967,8.62915e+06,-9.73543,-45.5784
1968,8.669e+06,-9.40241,-47.1173
1969,8.70903e+06,-9.59545,-43.8709
1970,8.74925e+06,-9.96246,-44.6576
1971,8.78966e+06,-9.0238,-44.5268
1972,8.83025e+06,-9.97336,-51.2286
1973,8.87103e+06,-9.61285,-51.5588
1974,8.912e+06,-9.93525,-50.9224
1975,8.95315e+06,-9.32606,-44.6587
1976,8.9945e+06,-9.33846,-47.4385
1977,9.03604e+06,-9.44782,-47.0649
1978,9.07777e+06,-9.74865,-47.9511
1979,9.11969e+06,-9.11985,-49.9925
1980,9.1618e+06,-9.1265,-45.8699
1981,9.20411e+06,-10.4521,-47.3068
1982,9.24662e+06,-10.4862,-49.2859
1983,9.28932e+06,-9.53519,-51.2207
1984,9.33222e+06,-10.4991,-49.5878
1985,9.37532e+06,-9.72828,-50.4927
1986,9.41861e+06,-10.3233,-46.6626
1987,9.46211e+06,-10.1621,-47.6053
1988,9.50581e+06,-9.88168,-48.3863
1989,9.54971e+06,-9.49525,-45.5957
1990,9.59381e+06,-10.5784,-48.393
1991,9.63811e+06,-10.4871,-45.7118
1992,9.68262e+06,-10.0283,-43.7093
1993,9.72734e+06,-9.76543,-43.9273
1994,9.77226e+06,-9.54979,-50.1519
1995,9.81739e+06,-10.2666,-52.0602
1996,9.86273e+06,-10.5944,-50.4451
1997,9.90827e+06,-10.4197,-50.2053
1998,9.95403e+06,-10.0372,-49.2223
1999,1e+07,-10.1552,-48.9466
