time	V(n001)	V(n003)
7.000000000100000e-03	4.999987e+00	9.933270e+00
7.005244442493659e-03	4.999994e+00	9.428270e+00
7.010488884887318e-03	5.000000e+00	8.946192e+00
7.015733327280976e-03	5.000004e+00	8.487035e+00
7.020977769674634e-03	5.000005e+00	8.050798e+00
7.026222212068293e-03	5.000005e+00	7.637483e+00
7.031466654461952e-03	5.000004e+00	7.247089e+00
7.036711096855611e-03	5.000000e+00	6.879615e+00
7.046476721855610e-03	5.000000e+00	6.239054e+00
7.056242346855610e-03	5.000000e+00	5.658135e+00
7.066007971855610e-03	5.000000e+00	5.131307e+00
7.075773596855610e-03	5.000000e+00	4.653532e+00
7.085539221855609e-03	5.000000e+00	4.220243e+00
7.095304846855609e-03	5.000000e+00	3.827297e+00
7.105070471855609e-03	5.000000e+00	3.470939e+00
7.114836096855609e-03	5.000000e+00	3.147762e+00
7.124601721855609e-03	5.000000e+00	2.854676e+00
7.134367346855608e-03	5.000000e+00	2.588880e+00
7.144132971855608e-03	5.000000e+00	2.347832e+00
7.153898596855608e-03	5.000000e+00	2.129228e+00
7.163664221855608e-03	5.000000e+00	1.930979e+00
7.173429846855608e-03	5.000000e+00	1.751189e+00
7.183195471855607e-03	5.000000e+00	1.588139e+00
7.192961096855607e-03	5.000000e+00	1.440271e+00
7.202726721855607e-03	5.000000e+00	1.306170e+00
7.212492346855607e-03	5.000000e+00	1.184557e+00
7.222257971855607e-03	5.000000e+00	1.074266e+00
7.232023596855606e-03	5.000000e+00	9.742453e-01
7.241789221855606e-03	5.000000e+00	8.835372e-01
7.251554846855606e-03	5.000000e+00	8.012750e-01
7.261320471855606e-03	5.000000e+00	7.266724e-01
7.271086096855606e-03	5.000000e+00	6.590160e-01
7.280851721855605e-03	5.000000e+00	5.976592e-01
7.290617346855605e-03	5.000000e+00	5.420153e-01
7.300382971855605e-03	5.000000e+00	4.915525e-01
7.310148596855605e-03	5.000000e+00	4.457884e-01
7.319914221855604e-03	5.000000e+00	4.042853e-01
7.329679846855604e-03	5.000000e+00	3.666467e-01
7.339445471855604e-03	5.000000e+00	3.325126e-01
7.349211096855604e-03	5.000000e+00	3.015567e-01
7.358976721855604e-03	5.000000e+00	2.734832e-01
7.368742346855603e-03	5.000000e+00	2.480236e-01
7.378507971855603e-03	5.000000e+00	2.249346e-01
7.388273596855603e-03	5.000000e+00	2.039955e-01
7.398039221855603e-03	5.000000e+00	1.850059e-01
7.407804846855603e-03	5.000000e+00	1.677845e-01
7.417570471855602e-03	5.000000e+00	1.521666e-01
7.427336096855602e-03	5.000000e+00	1.380030e-01
7.437101721855602e-03	5.000000e+00	1.251581e-01
7.446867346855602e-03	5.000000e+00	1.135091e-01
7.456632971855602e-03	5.000000e+00	1.029449e-01
7.466398596855601e-03	5.000000e+00	9.336426e-02
7.476164221855601e-03	5.000000e+00	8.467570e-02
7.485929846855601e-03	5.000000e+00	7.679614e-02
7.500000000100000e-03	5.000000e+00	6.677246e-02
7.500000000199999e-03	-4.999933e+00	-9.933215e+00
7.505244442593658e-03	-4.999971e+00	-9.428247e+00
7.510488884987317e-03	-5.000000e+00	-8.946192e+00
7.515733327380976e-03	-5.000020e+00	-8.487051e+00
7.520977769774634e-03	-5.000029e+00	-8.050822e+00
7.526222212168292e-03	-5.000029e+00	-7.637507e+00
7.531466654561951e-03	-5.000019e+00	-7.247104e+00
7.536711096955610e-03	-5.000000e+00	-6.879615e+00
7.546476721955610e-03	-5.000000e+00	-6.239054e+00
7.556242346955610e-03	-5.000000e+00	-5.658135e+00
7.566007971955609e-03	-5.000000e+00	-5.131307e+00
7.575773596955609e-03	-5.000000e+00	-4.653532e+00
7.585539221955609e-03	-5.000000e+00	-4.220243e+00
7.595304846955609e-03	-5.000000e+00	-3.827297e+00
7.605070471955609e-03	-5.000000e+00	-3.470939e+00
7.614836096955608e-03	-5.000000e+00	-3.147762e+00
7.624601721955608e-03	-5.000000e+00	-2.854676e+00
7.634367346955608e-03	-5.000000e+00	-2.588880e+00
7.644132971955608e-03	-5.000000e+00	-2.347832e+00
7.653898596955607e-03	-5.000000e+00	-2.129228e+00
7.663664221955607e-03	-5.000000e+00	-1.930979e+00
7.673429846955607e-03	-5.000000e+00	-1.751189e+00
7.683195471955607e-03	-5.000000e+00	-1.588139e+00
7.692961096955607e-03	-5.000000e+00	-1.440271e+00
7.702726721955606e-03	-5.000000e+00	-1.306170e+00
7.712492346955606e-03	-5.000000e+00	-1.184557e+00
7.722257971955606e-03	-5.000000e+00	-1.074266e+00
7.732023596955606e-03	-5.000000e+00	-9.742453e-01
7.741789221955606e-03	-5.000000e+00	-8.835372e-01
7.751554846955605e-03	-5.000000e+00	-8.012750e-01
7.761320471955605e-03	-5.000000e+00	-7.266724e-01
7.771086096955605e-03	-5.000000e+00	-6.590160e-01
7.780851721955605e-03	-5.000000e+00	-5.976592e-01
7.790617346955605e-03	-5.000000e+00	-5.420153e-01
7.800382971955604e-03	-5.000000e+00	-4.915525e-01
7.810148596955604e-03	-5.000000e+00	-4.457884e-01
7.819914221955604e-03	-5.000000e+00	-4.042853e-01
7.829679846955604e-03	-5.000000e+00	-3.666467e-01
7.839445471955604e-03	-5.000000e+00	-3.325126e-01
7.849211096955603e-03	-5.000000e+00	-3.015567e-01
7.858976721955603e-03	-5.000000e+00	-2.734832e-01
7.868742346955603e-03	-5.000000e+00	-2.480236e-01
7.878507971955603e-03	-5.000000e+00	-2.249346e-01
7.888273596955602e-03	-5.000000e+00	-2.039955e-01
7.898039221955602e-03	-5.000000e+00	-1.850059e-01
7.907804846955602e-03	-5.000000e+00	-1.677845e-01
7.917570471955602e-03	-5.000000e+00	-1.521666e-01
7.927336096955602e-03	-5.000000e+00	-1.380030e-01
7.937101721955601e-03	-5.000000e+00	-1.251581e-01
7.946867346955601e-03	-5.000000e+00	-1.135091e-01
7.956632971955601e-03	-5.000000e+00	-1.029449e-01
7.966398596955601e-03	-5.000000e+00	-9.336426e-02
7.976164221955601e-03	-5.000000e+00	-8.467570e-02
7.985929846955600e-03	-5.000000e+00	-7.679614e-02
8.000000000000000e-03	-5.000000e+00	-6.677246e-02
8.000000000100000e-03	4.999987e+00	9.933270e+00
8.005244442493658e-03	4.999994e+00	9.428270e+00
8.010488884887318e-03	5.000000e+00	8.946192e+00
8.015733327280975e-03	5.000004e+00	8.487035e+00
8.020977769674635e-03	5.000005e+00	8.050798e+00
8.026222212068293e-03	5.000005e+00	7.637483e+00
8.031466654461953e-03	5.000004e+00	7.247089e+00
8.036711096855611e-03	5.000000e+00	6.879615e+00
8.046476721855610e-03	5.000000e+00	6.239054e+00
8.056242346855610e-03	5.000000e+00	5.658135e+00
8.066007971855610e-03	5.000000e+00	5.131307e+00
8.075773596855610e-03	5.000000e+00	4.653532e+00
8.085539221855609e-03	5.000000e+00	4.220243e+00
8.095304846855609e-03	5.000000e+00	3.827297e+00
8.105070471855609e-03	5.000000e+00	3.470939e+00
8.114836096855609e-03	5.000000e+00	3.147762e+00
8.124601721855609e-03	5.000000e+00	2.854676e+00
8.134367346855608e-03	5.000000e+00	2.588880e+00
8.144132971855608e-03	5.000000e+00	2.347832e+00
8.153898596855608e-03	5.000000e+00	2.129228e+00
8.163664221855608e-03	5.000000e+00	1.930979e+00
8.173429846855608e-03	5.000000e+00	1.751189e+00
8.183195471855607e-03	5.000000e+00	1.588139e+00
8.192961096855607e-03	5.000000e+00	1.440271e+00
8.202726721855607e-03	5.000000e+00	1.306170e+00
8.212492346855607e-03	5.000000e+00	1.184557e+00
8.222257971855607e-03	5.000000e+00	1.074266e+00
8.232023596855606e-03	5.000000e+00	9.742453e-01
8.241789221855606e-03	5.000000e+00	8.835372e-01
8.251554846855606e-03	5.000000e+00	8.012750e-01
8.261320471855606e-03	5.000000e+00	7.266724e-01
8.271086096855606e-03	5.000000e+00	6.590160e-01
8.280851721855605e-03	5.000000e+00	5.976592e-01
8.290617346855605e-03	5.000000e+00	5.420153e-01
8.300382971855605e-03	5.000000e+00	4.915525e-01
8.310148596855605e-03	5.000000e+00	4.457884e-01
8.319914221855605e-03	5.000000e+00	4.042853e-01
8.329679846855604e-03	5.000000e+00	3.666467e-01
8.339445471855604e-03	5.000000e+00	3.325126e-01
8.349211096855604e-03	5.000000e+00	3.015567e-01
8.358976721855604e-03	5.000000e+00	2.734832e-01
8.368742346855603e-03	5.000000e+00	2.480236e-01
8.378507971855603e-03	5.000000e+00	2.249346e-01
8.388273596855603e-03	5.000000e+00	2.039955e-01
8.398039221855603e-03	5.000000e+00	1.850059e-01
8.407804846855603e-03	5.000000e+00	1.677845e-01
8.417570471855602e-03	5.000000e+00	1.521666e-01
8.427336096855602e-03	5.000000e+00	1.380030e-01
8.437101721855602e-03	5.000000e+00	1.251581e-01
8.446867346855602e-03	5.000000e+00	1.135091e-01
8.456632971855602e-03	5.000000e+00	1.029449e-01
8.466398596855601e-03	5.000000e+00	9.336426e-02
8.476164221855601e-03	5.000000e+00	8.467570e-02
8.485929846855601e-03	5.000000e+00	7.679614e-02
8.500000000100000e-03	5.000000e+00	6.665039e-02
8.500000000200000e-03	-5.000000e+00	-9.933282e+00
8.505244442593658e-03	-5.000000e+00	-9.428275e+00
8.510488884987318e-03	-5.000000e+00	-8.946191e+00
8.515733327380976e-03	-5.000000e+00	-8.487030e+00
8.520977769774635e-03	-5.000000e+00	-8.050792e+00
8.526222212168293e-03	-5.000000e+00	-7.637477e+00
8.531466654561953e-03	-5.000000e+00	-7.247084e+00
8.536711096955611e-03	-5.000000e+00	-6.879615e+00
8.546476721955611e-03	-5.000000e+00	-6.239053e+00
8.556242346955610e-03	-5.000000e+00	-5.658135e+00
8.566007971955610e-03	-5.000000e+00	-5.131306e+00
8.575773596955610e-03	-5.000000e+00	-4.653531e+00
8.585539221955610e-03	-5.000000e+00	-4.220242e+00
8.595304846955610e-03	-5.000000e+00	-3.827297e+00
8.605070471955609e-03	-5.000000e+00	-3.470939e+00
8.614836096955609e-03	-5.000000e+00	-3.147762e+00
8.624601721955609e-03	-5.000000e+00	-2.854676e+00
8.634367346955609e-03	-5.000000e+00	-2.588880e+00
8.644132971955609e-03	-5.000000e+00	-2.347832e+00
8.653898596955608e-03	-5.000000e+00	-2.129228e+00
8.663664221955608e-03	-5.000000e+00	-1.930979e+00
8.673429846955608e-03	-5.000000e+00	-1.751188e+00
8.683195471955608e-03	-5.000000e+00	-1.588139e+00
8.692961096955608e-03	-5.000000e+00	-1.440270e+00
8.702726721955607e-03	-5.000000e+00	-1.306170e+00
8.712492346955607e-03	-5.000000e+00	-1.184557e+00
8.722257971955607e-03	-5.000000e+00	-1.074266e+00
8.732023596955607e-03	-5.000000e+00	-9.742452e-01
8.741789221955606e-03	-5.000000e+00	-8.835371e-01
8.751554846955606e-03	-5.000000e+00	-8.012750e-01
8.761320471955606e-03	-5.000000e+00	-7.266723e-01
8.771086096955606e-03	-5.000000e+00	-6.590160e-01
8.780851721955606e-03	-5.000000e+00	-5.976591e-01
8.790617346955605e-03	-5.000000e+00	-5.420153e-01
8.800382971955605e-03	-5.000000e+00	-4.915525e-01
8.810148596955605e-03	-5.000000e+00	-4.457883e-01
8.819914221955605e-03	-5.000000e+00	-4.042853e-01
8.829679846955605e-03	-5.000000e+00	-3.666466e-01
8.839445471955604e-03	-5.000000e+00	-3.325126e-01
8.849211096955604e-03	-5.000000e+00	-3.015567e-01
8.858976721955604e-03	-5.000000e+00	-2.734832e-01
8.868742346955604e-03	-5.000000e+00	-2.480236e-01
8.878507971955604e-03	-5.000000e+00	-2.249346e-01
8.888273596955603e-03	-5.000000e+00	-2.039954e-01
8.898039221955603e-03	-5.000000e+00	-1.850059e-01
8.907804846955603e-03	-5.000000e+00	-1.677845e-01
8.917570471955603e-03	-5.000000e+00	-1.521666e-01
8.927336096955603e-03	-5.000000e+00	-1.380029e-01
8.937101721955602e-03	-5.000000e+00	-1.251580e-01
8.946867346955602e-03	-5.000000e+00	-1.135091e-01
8.956632971955602e-03	-5.000000e+00	-1.029449e-01
8.966398596955602e-03	-5.000000e+00	-9.336425e-02
8.976164221955601e-03	-5.000000e+00	-8.467569e-02
8.985929846955601e-03	-5.000000e+00	-7.679613e-02
9.000000000000001e-03	-5.000000e+00	-6.677246e-02
9.000000000100001e-03	4.999987e+00	9.933270e+00
9.005244442493659e-03	4.999994e+00	9.428270e+00
9.010488884887318e-03	5.000000e+00	8.946192e+00
9.015733327280976e-03	5.000004e+00	8.487035e+00
9.020977769674636e-03	5.000005e+00	8.050798e+00
9.026222212068294e-03	5.000005e+00	7.637483e+00
9.031466654461954e-03	5.000004e+00	7.247089e+00
9.036711096855611e-03	5.000000e+00	6.879615e+00
9.046476721855611e-03	5.000000e+00	6.239054e+00
9.056242346855611e-03	5.000000e+00	5.658135e+00
9.066007971855611e-03	5.000000e+00	5.131307e+00
9.075773596855611e-03	5.000000e+00	4.653532e+00
9.085539221855610e-03	5.000000e+00	4.220243e+00
9.095304846855610e-03	5.000000e+00	3.827297e+00
9.105070471855610e-03	5.000000e+00	3.470939e+00
9.114836096855610e-03	5.000000e+00	3.147762e+00
9.124601721855610e-03	5.000000e+00	2.854676e+00
9.134367346855609e-03	5.000000e+00	2.588880e+00
9.144132971855609e-03	5.000000e+00	2.347832e+00
9.153898596855609e-03	5.000000e+00	2.129228e+00
9.163664221855609e-03	5.000000e+00	1.930979e+00
9.173429846855609e-03	5.000000e+00	1.751189e+00
9.183195471855608e-03	5.000000e+00	1.588139e+00
9.192961096855608e-03	5.000000e+00	1.440271e+00
9.202726721855608e-03	5.000000e+00	1.306170e+00
9.212492346855608e-03	5.000000e+00	1.184557e+00
9.222257971855607e-03	5.000000e+00	1.074266e+00
9.232023596855607e-03	5.000000e+00	9.742453e-01
9.241789221855607e-03	5.000000e+00	8.835372e-01
9.251554846855607e-03	5.000000e+00	8.012750e-01
9.261320471855607e-03	5.000000e+00	7.266724e-01
9.271086096855606e-03	5.000000e+00	6.590160e-01
9.280851721855606e-03	5.000000e+00	5.976592e-01
9.290617346855606e-03	5.000000e+00	5.420153e-01
9.300382971855606e-03	5.000000e+00	4.915525e-01
9.310148596855606e-03	5.000000e+00	4.457884e-01
9.319914221855605e-03	5.000000e+00	4.042853e-01
9.329679846855605e-03	5.000000e+00	3.666467e-01
9.339445471855605e-03	5.000000e+00	3.325126e-01
9.349211096855605e-03	5.000000e+00	3.015567e-01
9.358976721855605e-03	5.000000e+00	2.734832e-01
9.368742346855604e-03	5.000000e+00	2.480236e-01
9.378507971855604e-03	5.000000e+00	2.249346e-01
9.388273596855604e-03	5.000000e+00	2.039955e-01
9.398039221855604e-03	5.000000e+00	1.850059e-01
9.407804846855604e-03	5.000000e+00	1.677845e-01
9.417570471855603e-03	5.000000e+00	1.521666e-01
9.427336096855603e-03	5.000000e+00	1.380030e-01
9.437101721855603e-03	5.000000e+00	1.251581e-01
9.446867346855603e-03	5.000000e+00	1.135091e-01
9.456632971855602e-03	5.000000e+00	1.029449e-01
9.466398596855602e-03	5.000000e+00	9.336426e-02
9.476164221855602e-03	5.000000e+00	8.467570e-02
9.485929846855602e-03	5.000000e+00	7.679614e-02
9.500000000100001e-03	5.000000e+00	6.665039e-02
9.500000000200001e-03	-5.000000e+00	-9.933282e+00
9.505244442593659e-03	-5.000000e+00	-9.428275e+00
9.510488884987319e-03	-5.000000e+00	-8.946191e+00
9.515733327380977e-03	-5.000000e+00	-8.487030e+00
9.520977769774636e-03	-5.000000e+00	-8.050792e+00
9.526222212168294e-03	-5.000000e+00	-7.637477e+00
9.531466654561954e-03	-5.000000e+00	-7.247084e+00
9.536711096955612e-03	-5.000000e+00	-6.879615e+00
9.546476721955612e-03	-5.000000e+00	-6.239053e+00
9.556242346955611e-03	-5.000000e+00	-5.658135e+00
9.566007971955611e-03	-5.000000e+00	-5.131306e+00
9.575773596955611e-03	-5.000000e+00	-4.653531e+00
9.585539221955611e-03	-5.000000e+00	-4.220242e+00
9.595304846955610e-03	-5.000000e+00	-3.827297e+00
9.605070471955610e-03	-5.000000e+00	-3.470939e+00
9.614836096955610e-03	-5.000000e+00	-3.147762e+00
9.624601721955610e-03	-5.000000e+00	-2.854676e+00
9.634367346955610e-03	-5.000000e+00	-2.588880e+00
9.644132971955609e-03	-5.000000e+00	-2.347832e+00
9.653898596955609e-03	-5.000000e+00	-2.129228e+00
9.663664221955609e-03	-5.000000e+00	-1.930979e+00
9.673429846955609e-03	-5.000000e+00	-1.751188e+00
9.683195471955609e-03	-5.000000e+00	-1.588139e+00
9.692961096955608e-03	-5.000000e+00	-1.440270e+00
9.702726721955608e-03	-5.000000e+00	-1.306170e+00
9.712492346955608e-03	-5.000000e+00	-1.184557e+00
9.722257971955608e-03	-5.000000e+00	-1.074266e+00
9.732023596955608e-03	-5.000000e+00	-9.742452e-01
9.741789221955607e-03	-5.000000e+00	-8.835371e-01
9.751554846955607e-03	-5.000000e+00	-8.012750e-01
9.761320471955607e-03	-5.000000e+00	-7.266723e-01
9.771086096955607e-03	-5.000000e+00	-6.590160e-01
9.780851721955607e-03	-5.000000e+00	-5.976591e-01
9.790617346955606e-03	-5.000000e+00	-5.420153e-01
9.800382971955606e-03	-5.000000e+00	-4.915525e-01
9.810148596955606e-03	-5.000000e+00	-4.457883e-01
9.819914221955606e-03	-5.000000e+00	-4.042853e-01
9.829679846955605e-03	-5.000000e+00	-3.666466e-01
9.839445471955605e-03	-5.000000e+00	-3.325126e-01
9.849211096955605e-03	-5.000000e+00	-3.015567e-01
9.858976721955605e-03	-5.000000e+00	-2.734832e-01
9.868742346955605e-03	-5.000000e+00	-2.480236e-01
9.878507971955604e-03	-5.000000e+00	-2.249346e-01
9.888273596955604e-03	-5.000000e+00	-2.039954e-01
9.898039221955604e-03	-5.000000e+00	-1.850059e-01
9.907804846955604e-03	-5.000000e+00	-1.677845e-01
9.917570471955604e-03	-5.000000e+00	-1.521666e-01
9.927336096955603e-03	-5.000000e+00	-1.380029e-01
9.937101721955603e-03	-5.000000e+00	-1.251580e-01
9.946867346955603e-03	-5.000000e+00	-1.135091e-01
9.956632971955603e-03	-5.000000e+00	-1.029449e-01
9.966398596955603e-03	-5.000000e+00	-9.336425e-02
9.976164221955602e-03	-5.000000e+00	-8.467569e-02
9.985929846955602e-03	-5.000000e+00	-7.679613e-02
1.000000000000000e-02	-nan	-nan
