Freq.	V(n002)
1.24165230759240e+02	(-4.22454703192179e+01dB,-9.13944027486062e+01°)
1.24451461177138e+02	(-4.22254782706457e+01dB,-9.13976165329598e+01°)
1.24738351424294e+02	(-4.22054862587626e+01dB,-9.14008377213751e+01°)
1.25025903021771e+02	(-4.21854942837379e+01dB,-9.14040663308890e+01°)
1.25314117494141e+02	(-4.21655023457416e+01dB,-9.14073023785783e+01°)
1.25602996369487e+02	(-4.21455104449444e+01dB,-9.14105458815583e+01°)
1.25892541179416e+02	(-4.21255185815180e+01dB,-9.14137968569828e+01°)
1.26182753459066e+02	(-4.21055267556347e+01dB,-9.14170553220466e+01°)
1.26473634747114e+02	(-4.20855349674677e+01dB,-9.14203212939825e+01°)
1.26765186585784e+02	(-4.20655432171909e+01dB,-9.14235947900630e+01°)
1.27057410520853e+02	(-4.20455515049792e+01dB,-9.14268758276012e+01°)
1.27350308101665e+02	(-4.20255598310080e+01dB,-9.14301644239489e+01°)
1.27643880881134e+02	(-4.20055681954538e+01dB,-9.14334605964981e+01°)
1.27938130415752e+02	(-4.19855765984937e+01dB,-9.14367643626796e+01°)
1.28233058265601e+02	(-4.19655850403059e+01dB,-9.14400757399662e+01°)
1.28528665994361e+02	(-4.19455935210690e+01dB,-9.14433947458689e+01°)
1.28824955169313e+02	(-4.19256020409627e+01dB,-9.14467213979404e+01°)
1.29121927361353e+02	(-4.19056106001676e+01dB,-9.14500557137719e+01°)
1.29419584144998e+02	(-4.18856191988650e+01dB,-9.14533977109963e+01°)
1.29717927098395e+02	(-4.18656278372369e+01dB,-9.14567474072862e+01°)
1.30016957803328e+02	(-4.18456365154664e+01dB,-9.14601048203550e+01°)
1.30316677845229e+02	(-4.18256452337373e+01dB,-9.14634699679565e+01°)
1.30617088813183e+02	(-4.18056539922344e+01dB,-9.14668428678857e+01°)
1.30918192299940e+02	(-4.17856627911430e+01dB,-9.14702235379771e+01°)
1.31219989901919e+02	(-4.17656716306497e+01dB,-9.14736119961077e+01°)
1.31522483219223e+02	(-4.17456805109416e+01dB,-9.14770082601945e+01°)
1.31825673855640e+02	(-4.17256894322069e+01dB,-9.14804123481953e+01°)
1.32129563418657e+02	(-4.17056983946346e+01dB,-9.14838242781097e+01°)
1.32434153519466e+02	(-4.16857073984144e+01dB,-9.14872440679785e+01°)
1.32739445772973e+02	(-4.16657164437371e+01dB,-9.14906717358843e+01°)
1.33045441797808e+02	(-4.16457255307944e+01dB,-9.14941072999493e+01°)
1.33352143216332e+02	(-4.16257346597786e+01dB,-9.14975507783387e+01°)
1.33659551654643e+02	(-4.16057438308832e+01dB,-9.15010021892597e+01°)
1.33967668742593e+02	(-4.15857530443024e+01dB,-9.15044615509596e+01°)
1.34276496113785e+02	(-4.15657623002313e+01dB,-9.15079288817292e+01°)
1.34586035405594e+02	(-4.15457715988662e+01dB,-9.15114041998999e+01°)
1.34896288259164e+02	(-4.15257809404037e+01dB,-9.15148875238460e+01°)
1.35207256319427e+02	(-4.15057903250420e+01dB,-9.15183788719832e+01°)
1.35518941235103e+02	(-4.14857997529797e+01dB,-9.15218782627700e+01°)
1.35831344658714e+02	(-4.14658092244165e+01dB,-9.15253857147065e+01°)
1.36144468246594e+02	(-4.14458187395530e+01dB,-9.15289012463355e+01°)
1.36458313658891e+02	(-4.14258282985908e+01dB,-9.15324248762429e+01°)
1.36772882559584e+02	(-4.14058379017324e+01dB,-9.15359566230558e+01°)
1.37088176616484e+02	(-4.13858475491811e+01dB,-9.15394965054453e+01°)
1.37404197501251e+02	(-4.13658572411413e+01dB,-9.15430445421244e+01°)
1.37720946889394e+02	(-4.13458669778182e+01dB,-9.15466007518495e+01°)
1.38038426460287e+02	(-4.13258767594181e+01dB,-9.15501651534191e+01°)
1.38356637897177e+02	(-4.13058865861482e+01dB,-9.15537377656763e+01°)
1.38675582887188e+02	(-4.12858964582166e+01dB,-9.15573186075056e+01°)
1.38995263121334e+02	(-4.12659063758324e+01dB,-9.15609076978358e+01°)
1.39315680294529e+02	(-4.12459163392055e+01dB,-9.15645050556384e+01°)
1.39636836105593e+02	(-4.12259263485472e+01dB,-9.15681106999295e+01°)
1.39958732257261e+02	(-4.12059364040692e+01dB,-9.15717246497671e+01°)
1.40281370456195e+02	(-4.11859465059847e+01dB,-9.15753469242541e+01°)
1.40604752412990e+02	(-4.11659566545076e+01dB,-9.15789775425366e+01°)
1.40928879842186e+02	(-4.11459668498527e+01dB,-9.15826165238050e+01°)
1.41253754462274e+02	(-4.11259770922361e+01dB,-9.15862638872924e+01°)
1.41579377995707e+02	(-4.11059873818746e+01dB,-9.15899196522781e+01°)
1.41905752168908e+02	(-4.10859977189862e+01dB,-9.15935838380827e+01°)
1.42232878712281e+02	(-4.10660081037898e+01dB,-9.15972564640738e+01°)
1.42560759360218e+02	(-4.10460185365053e+01dB,-9.16009375496609e+01°)
1.42889395851109e+02	(-4.10260290173536e+01dB,-9.16046271143007e+01°)
