;Scopy version,8ade0b5a
;Exported on,Thursday April 03/04/2025
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
720,110929,-26.1383,-80.9687
721,112733,-26.2585,-80.55
722,114567,-26.3582,-81.1791
723,116430,-26.5542,-80.7334
724,118324,-26.562,-80.9789
725,120249,-26.8182,-80.9573
726,122204,-26.9524,-80.6997
727,124192,-27.0276,-80.207
728,126212,-27.2084,-80.554
729,128265,-27.3721,-80.3491
730,130351,-27.422,-81.208
731,132471,-27.663,-80.4792
732,134626,-27.7388,-81.3031
733,136816,-27.8504,-80.8739
734,139041,-27.8638,-80.8139
735,141303,-28.0019,-80.8888
736,143601,-28.24,-80.7494
737,145937,-28.3498,-80.9909
738,148310,-28.3717,-81.2899
739,150723,-28.5384,-80.3854
740,153174,-28.6935,-81.3803
741,155665,-28.8373,-80.3438
742,158197,-28.9645,-80.6095
743,160770,-29.1148,-81.1361
744,163385,-29.2114,-80.5363
745,166043,-29.398,-80.5493
746,168744,-29.491,-80.2294
747,171488,-29.7245,-80.9272
748,174277,-29.6839,-79.9664
749,177112,-29.7544,-80.6469
750,179993,-30.0164,-80.6747
751,182920,-30.0954,-80.4631
752,185896,-30.2966,-80.0012
753,188919,-30.5389,-80.3822
754,191992,-30.5067,-80.4259
755,195115,-30.6582,-79.9404
756,198288,-30.9743,-80.8954
757,201514,-30.8782,-80.2105
758,204791,-31.0245,-79.6649
759,208122,-31.1927,-80.317
760,211507,-31.3487,-79.7254
761,214947,-31.4837,-80.2195
762,218444,-31.6014,-79.2816
763,221997,-31.7287,-80.0176
764,225607,-32.0181,-80.3184
765,229277,-31.9752,-80.0676
766,233006,-32.162,-81.2715
767,236796,-32.196,-80.4098
768,240648,-32.3743,-79.8447
769,244562,-32.6659,-80.0996
770,248539,-32.5784,-80.1426
771,252582,-32.7714,-79.9631
772,256690,-32.7443,-79.4909
773,260865,-32.9753,-78.7863
774,265108,-33.2382,-79.9826
775,269420,-33.329,-79.2794
776,273803,-33.4564,-79.4179
777,278256,-33.6725,-78.2894
778,282782,-33.6939,-80.4629
779,287381,-33.819,-80.2159
780,292056,-34.0219,-78.6729
781,296806,-34.0576,-79.7921
782,301633,-34.2358,-79.7462
783,306540,-34.4607,-79.0524
784,311525,-34.4745,-79.0391
785,316592,-34.7404,-79.0167
786,321742,-34.8321,-78.9933
787,326975,-34.889,-79.1359
788,332293,-35.1081,-79.2473
789,337698,-35.1321,-79.1146
790,343191,-35.2103,-78.902
791,348773,-35.4398,-78.0732
792,354446,-35.6894,-77.7725
793,360211,-35.8351,-79.3716
794,366070,-35.7117,-77.7373
795,372024,-36.1346,-79.3132
796,378075,-35.8834,-78.6857
797,384224,-36.2788,-77.9199
798,390474,-36.3623,-78.3949
799,396825,-36.6154,-77.8703
800,403279,-36.6837,-79.1303
801,409838,-36.8182,-76.6228
802,416504,-36.9904,-77.3304
803,423279,-37.0396,-77.6702
804,430164,-37.2957,-78.7389
805,437160,-37.3546,-79.3532
806,444271,-37.4767,-77.8002
807,451497,-37.4977,-77.2847
808,458840,-38.0258,-76.9621
809,466303,-37.8951,-75.1403
810,473888,-37.9881,-76.5162
811,481596,-38.2386,-75.5868
812,489429,-38.2009,-74.5875
813,497390,-38.3738,-75.9898
814,505480,-38.3728,-77.0166
815,513701,-38.5137,-76.4073
816,522057,-38.7102,-76.6878
817,530548,-38.8357,-77.6865
818,539177,-38.9072,-76.1063
819,547947,-39.2041,-75.7164
820,556860,-39.2023,-76.4096
821,565917,-39.242,-75.8794
822,575122,-39.5264,-76.2403
823,584476,-39.8797,-76.6993
824,593983,-39.8755,-75.3516
825,603644,-40.0834,-75.3882
826,613462,-39.9963,-77.0828
827,623440,-40.2216,-75.4512
828,633580,-40.5476,-75.2735
829,643886,-40.5638,-74.7259
830,654359,-40.546,-76.2214
831,665002,-40.7931,-75.375
832,675818,-41.0402,-74.9137
833,686810,-40.9755,-74.6882
834,697981,-41.1273,-73.8081
835,709334,-41.2815,-73.244
836,720872,-41.4865,-74.9047
837,732597,-41.7632,-73.2865
838,744512,-41.6466,-73.002
839,756622,-41.9116,-74.756
840,768928,-42.0367,-73.2199
841,781435,-42.1317,-73.2876
842,794145,-42.153,-72.5372
843,807062,-42.4828,-73.1006
844,820189,-42.2862,-73.609
845,833529,-42.4177,-71.9801
846,847087,-43.1593,-72.8197
847,860865,-42.7087,-71.5617
848,874867,-43.256,-71.3209
849,889097,-43.0682,-71.3391
850,903558,-43.3101,-71.841
851,918254,-43.5545,-73.4166
852,933190,-43.9312,-73.0715
853,948368,-44.0329,-71.1841
854,963793,-44.1602,-69.4115
855,979470,-44.1869,-69.3071
856,995401,-44.4013,-71.0261
857,1.01159e+06,-44.6522,-70.4184
858,1.02804e+06,-44.73,-69.9946
859,1.04477e+06,-44.9681,-70.8409
860,1.06176e+06,-44.9131,-70.0623
861,1.07903e+06,-45.1082,-70.2202
862,1.09658e+06,-45.331,-69.8942
863,1.11442e+06,-45.4682,-69.5104
864,1.13254e+06,-45.8137,-70.5057
865,1.15096e+06,-46.0532,-70.0811
866,1.16968e+06,-46.0909,-67.7266
867,1.18871e+06,-46.3745,-68.7139
868,1.20804e+06,-46.1947,-68.4287
869,1.22769e+06,-46.5937,-68.982
870,1.24766e+06,-46.8329,-68.1841
871,1.26795e+06,-46.8295,-66.3804
872,1.28858e+06,-47.2659,-67.9281
873,1.30954e+06,-47.221,-68.6792
874,1.33083e+06,-47.0947,-65.6528
875,1.35248e+06,-47.2017,-67.3396
876,1.37448e+06,-47.2465,-66.9555
877,1.39684e+06,-47.7359,-66.097
878,1.41955e+06,-47.9486,-65.6389
879,1.44264e+06,-48.355,-64.2377
880,1.46611e+06,-48.0351,-65.6431
881,1.48996e+06,-48.7516,-65.8668
882,1.51419e+06,-48.5487,-66.0436
883,1.53882e+06,-48.6331,-63.3132
884,1.56385e+06,-49.1391,-63.8739
885,1.58928e+06,-49.2408,-61.0501
886,1.61513e+06,-49.4355,-64.0978
887,1.6414e+06,-49.6621,-61.3673
888,1.6681e+06,-49.5471,-64.1727
889,1.69523e+06,-50.0451,-63.7778
890,1.72281e+06,-50.0773,-61.0986
891,1.75083e+06,-50.6667,-60.8981
892,1.7793e+06,-50.9731,-56.3711
893,1.80824e+06,-51.334,-56.7847
894,1.83766e+06,-50.863,-63.4194
895,1.86755e+06,-51.6173,-57.4742
896,1.89792e+06,-52.5566,-58.1261
897,1.92879e+06,-51.9847,-57.4011
898,1.96016e+06,-51.4855,-54.9531
899,1.99205e+06,-52.6474,-57.2792
900,2.02445e+06,-52.6195,-53.3413
901,2.05737e+06,-53.4788,-53.3749
902,2.09084e+06,-53.2654,-54.5667
903,2.12485e+06,-53.6706,-53.0968
904,2.15941e+06,-54.6326,-56.351
905,2.19453e+06,-54.5259,-52.0049
906,2.23022e+06,-54.724,-46.9697
907,2.2665e+06,-54.9933,-50.4614
908,2.30336e+06,-56.513,-45.7304
909,2.34083e+06,-56.3763,-44.1676
910,2.3789e+06,-56.3741,-41.5415
911,2.41759e+06,-56.7301,-39.8671
912,2.45692e+06,-57.5323,-35.0582
913,2.49688e+06,-59.1674,-31.1897
914,2.53749e+06,-58.8202,-35.7608
915,2.57876e+06,-58.671,-33.2741
916,2.62071e+06,-59.804,-32.4973
917,2.66333e+06,-59.6758,-28.7536
918,2.70665e+06,-59.9266,-28.8817
919,2.75068e+06,-60.8877,-19.6342
920,2.79542e+06,-62.0542,-15.7763
921,2.84088e+06,-61.8157,-14.8766
922,2.88709e+06,-63.1535,-17.3588
923,2.93405e+06,-62.2362,-5.23026
924,2.98177e+06,-63.7708,-2.02973
925,3.03027e+06,-63.8421,0.766214
926,3.07956e+06,-65.5397,14.8361
927,3.12965e+06,-63.313,14.853
928,3.18055e+06,-63.0368,29.2919
929,3.23228e+06,-64.6364,23.0208
930,3.28486e+06,-63.9268,31.4905
931,3.33829e+06,-62.2323,30.7529
932,3.39258e+06,-64.0301,49.6719
933,3.44776e+06,-62.4278,61.3822
934,3.50384e+06,-61.714,64.7535
935,3.56083e+06,-62.1373,63.8601
936,3.61875e+06,-61.824,79.0805
937,3.67761e+06,-61.4289,83.6239
938,3.73743e+06,-59.2594,83.2845
939,3.79822e+06,-59.3042,96.1857
940,3.85999e+06,-59.0788,91.1481
941,3.92278e+06,-58.125,89.5608
942,3.98658e+06,-57.4308,88.6933
943,4.05142e+06,-56.7415,93.1092
944,4.11732e+06,-56.7708,94.2133
945,4.18429e+06,-55.8731,95.734
946,4.25235e+06,-55.7196,102.147
947,4.32151e+06,-55.0364,101.364
948,4.3918e+06,-55.3714,102.569
949,4.46323e+06,-54.9643,110.327
950,4.53583e+06,-54.2433,104.871
951,4.6096e+06,-52.6905,107.501
952,4.68458e+06,-52.9019,109.589
953,4.76078e+06,-53.5031,112.616
954,4.83821e+06,-52.391,112.291
955,4.9169e+06,-51.7522,111.987
956,4.99688e+06,-51.1414,115.329
957,5.07815e+06,-50.8986,114.415
958,5.16075e+06,-50.5892,118.493
959,5.24469e+06,-50.4983,114.557
960,5.32999e+06,-50.0783,117.972
961,5.41669e+06,-49.4364,119.242
962,5.50479e+06,-49.3914,118.693
963,5.59433e+06,-49.3086,119.542
964,5.68532e+06,-48.5504,121.819
965,5.77779e+06,-48.1268,119.393
966,5.87177e+06,-47.9385,124.204
967,5.96727e+06,-47.6304,123.982
968,6.06433e+06,-47.524,124.497
969,6.16297e+06,-47.1321,125.942
970,6.26321e+06,-46.7304,125.937
971,6.36508e+06,-46.3594,127.958
972,6.46861e+06,-46.0741,125.488
973,6.57382e+06,-46.0679,127.059
974,6.68074e+06,-45.173,128.659
975,6.78941e+06,-45.337,128.796
976,6.89984e+06,-44.8763,129.263
977,7.01206e+06,-44.6708,131.347
978,7.12612e+06,-44.3644,131.345
979,7.24202e+06,-44.0214,130.059
980,7.35981e+06,-43.6394,132.929
981,7.47952e+06,-43.1268,133.051
982,7.60118e+06,-43.1067,134.256
983,7.72481e+06,-42.795,134.234
984,7.85046e+06,-42.4172,135.675
985,7.97814e+06,-42.1603,135.166
986,8.10791e+06,-41.8848,133.597
987,8.23979e+06,-41.6256,135.21
988,8.37381e+06,-41.3304,135.337
989,8.51001e+06,-41.1908,135.764
990,8.64842e+06,-40.7508,136.558
991,8.78909e+06,-40.3431,136.819
992,8.93205e+06,-40.1796,137.488
993,9.07733e+06,-39.8122,138.72
994,9.22497e+06,-39.545,138.708
995,9.37502e+06,-39.1932,138.297
996,9.5275e+06,-39.1665,138.593
997,9.68247e+06,-38.7129,140.335
998,9.83995e+06,-38.5903,140.682
999,1e+07,-38.1326,141.555
